"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","12","0","0","0","2.7","1.6","0.16","0","2.7","0","0"
"5","12","1","0","0","1.9","2.1","0.16","0","1.9","0","0"
"5","12","2","0","0","1.4","1.9","0.16","0","1.4","0","0"
"5","12","3","0","0","0.8","1.7","0.16","0","0","0","0"
"5","12","4","0","15","0.3","1.5","0.16","14.199","0.677","29.55","12.649"
"5","12","5","188","46","3.1","1.2","0.16","48.894","4.664","140.672","119.833"
"5","12","6","249","118","6","0.8","0.16","173.731","12.384","573.626","537.446"
"5","12","7","395","162","8.8","0.5","0.16","337.123","22.468","1151.178","1094.533"
"5","12","8","568","161","9.6","1.4","0.16","517.134","26.271","1773.995","1695.281"
"5","12","9","683","155","10.5","2.2","0.16","689.316","29.241","2331.036","2232.584"
"5","12","10","726","166","11.3","3.1","0.16","816.463","30.169","2737.881","2625.013"
"5","12","11","827","114","12.2","2.9","0.16","895.809","33.61","2960.447","2839.692"
"5","12","12","826","117","13","2.8","0.16","910.025","35.125","2987.339","2865.631"
"5","12","13","804","119","13.9","2.6","0.16","861.85","35.617","2829.038","2712.94"
"5","12","14","779","112","13.4","3.4","0.16","764.474","30.248","2572.983","2465.957"
"5","12","15","648","151","13","4.3","0.16","616.583","24.909","2123.919","2032.806"
"5","12","16","440","190","12.5","5.1","0.16","432.786","20.033","1516.679","1447.083"
"5","12","17","333","143","11.6","4.4","0.16","257.614","16.47","876.795","829.872"
"5","12","18","135","103","10.6","3.8","0.16","116.251","12.966","375.298","346.145"
"5","12","19","8","40","9.7","3.1","0.16","36.724","10.539","116.744","96.753"
"5","12","20","0","5","7.7","2.4","0.16","4.849","7.807","9.294","0"
"5","12","21","0","0","5.8","1.7","0.16","0","5.8","0","0"
"5","12","22","0","0","3.8","1","0.16","0","3.8","0","0"
"5","12","23","0","0","2.7","1.2","0.16","0","2.7","0","0"
"5","13","0","0","0","1.7","1.3","0.16","0","1.7","0","0"
"5","13","1","0","0","0.6","1.5","0.16","0","0.6","0","0"
"5","13","2","0","0","1","1.2","0.16","0","1","0","0"
"5","13","3","0","0","1.3","0.8","0.16","0","0","0","0"
"5","13","4","0","13","1.7","0.5","0.16","12.298","2.122","25.265","8.515"
"5","13","5","96","49","4.7","1.4","0.16","48.408","6.215","150.123","128.949"
"5","13","6","112","132","7.7","2.2","0.16","152.502","11.812","517.787","483.586"
"5","13","7","261","181","10.7","3.1","0.16","295.481","17.525","1025.646","973.449"
"5","13","8","332","233","11.7","3.1","0.16","443.975","21.969","1536.031","1465.749"
"5","13","9","395","266","12.7","3.1","0.16","580.563","26.11","1973.128","1887.358"
"5","13","10","447","280","13.7","3.1","0.16","696.922","29.782","2328.723","2230.353"
"5","13","11","395","325","14.1","3.6","0.16","720.492","29.438","2401.457","2300.509"
"5","13","12","329","355","14.5","4.1","0.16","698.494","28.306","2333.035","2234.512"
"5","13","13","270","353","14.9","4.6","0.16","629.361","26.515","2116.049","2025.215"
"5","13","14","270","314","14.9","4.6","0.16","559.308","25.232","1895.31","1812.297"
"5","13","15","239","274","14.9","4.6","0.16","447.836","23.184","1532.838","1462.669"
"5","13","16","434","186","15","4.1","0.16","426.473","23.477","1474.622","1406.516"
"5","13","17","324","145","14.2","3.8","0.16","257.118","19.495","865.913","819.376"
"5","13","18","135","105","13.4","3.4","0.16","118.419","15.964","378.656","349.384"
"5","13","19","11","41","12.6","3.1","0.16","36.846","13.443","116.085","96.117"
"5","13","20","0","5","10.8","2.2","0.16","4.849","10.911","9.144","0"
"5","13","21","0","0","9","1.4","0.16","0","9","0","0"
"5","13","22","0","0","7.2","0.5","0.16","0","7.2","0","0"
"5","13","23","0","0","6.4","0.3","0.16","0","6.4","0","0"
"5","14","0","0","0","5.5","0.2","0.16","0","5.5","0","0"
"5","14","1","0","0","4.7","0","0.16","0","4.7","0","0"
"5","14","2","0","0","4.2","0.3","0.16","0","4.2","0","0"
"5","14","3","0","0","3.6","0.7","0.16","0","0","0","0"
"5","14","4","0","17","3.1","1","0.16","16.095","3.582","33.236","16.204"
"5","14","5","118","61","6","1.7","0.16","60.126","7.76","186.822","164.348"
"5","14","6","257","111","8.9","2.4","0.16","170.501","13.286","559.826","524.135"
"5","14","7","319","157","11.8","3.1","0.16","297.451","18.671","1028.243","975.954"
"5","14","8","270","236","12.5","3.4","0.16","409.988","21.531","1416.61","1350.56"
"5","14","9","178","313","13.1","3.8","0.16","460.737","22.621","1573.082","1501.487"
"5","14","10","124","329","13.8","4.1","0.16","454.976","22.786","1542.497","1471.986"
"5","14","11","141","343","13.8","4.1","0.16","496.169","23.595","1675.918","1600.679"
"5","14","12","141","348","13.9","4.1","0.16","504.181","23.852","1700.698","1624.581"
"5","14","13","139","335","13.9","4.1","0.16","481.509","23.408","1628.281","1554.73"
"5","14","14","61","309","13.6","3.9","0.16","365.879","21.036","1242.724","1182.835"
"5","14","15","13","247","13.4","3.8","0.16","250.23","18.565","852.477","806.416"
"5","14","16","4","159","13.1","3.6","0.16","154.739","16.398","527.329","492.789"
"5","14","17","3","127","12.6","3.4","0.16","121.707","15.28","415.831","385.242"
"5","14","18","0","77","12.1","3.3","0.16","72.185","13.715","243.229","218.756"
"5","14","19","0","28","11.6","3.1","0.16","26.518","12.207","83.068","64.27"
"5","14","20","0","4","10.9","2.6","0.16","3.879","10.983","7.23","0"
"5","14","21","0","0","10.3","2","0.16","0","10.3","0","0"
"5","14","22","0","0","9.6","1.5","0.16","0","9.6","0","0"
"5","14","23","0","0","9.5","1.4","0.16","0","9.5","0","0"
"5","15","0","0","0","9.4","1.3","0.16","0","9.4","0","0"
"5","15","1","0","0","9.2","1.2","0.16","0","9.2","0","0"
"5","15","2","0","0","9.1","1.2","0.16","0","9.1","0","0"
"5","15","3","0","0","9","1.1","0.16","0","0","0","0"
"5","15","4","0","7","8.9","1","0.16","6.612","9.107","14.105","0"
"5","15","5","0","34","9.1","1","0.16","32.2","10.238","105.278","85.693"
"5","15","6","0","79","9.4","1","0.16","74.728","12.049","254.482","229.61"
"5","15","7","0","132","9.6","1","0.16","125.924","14.059","431.675","400.525"
"5","15","8","4","183","9.8","1.2","0.16","178.949","15.818","611.888","574.352"
"5","15","9","16","220","10.1","1.3","0.16","225.98","17.509","768.781","725.686"
"5","15","10","20","251","10.3","1.5","0.16","262.86","18.52","890.634","843.221"
"5","15","11","16","332","11.3","2.2","0.16","344.706","20.604","1162.765","1105.71"
"5","15","12","63","356","12.3","2.9","0.16","428.583","22.487","1444.579","1377.537"
"5","15","13","97","362","13.3","3.6","0.16","462.819","23.132","1562.53","1491.309"
"5","15","14","59","309","13","4.1","0.16","364.137","20.19","1240.304","1180.501"
"5","15","15","13","246","12.8","4.6","0.16","249.127","17.397","852.259","806.206"
"5","15","16","4","159","12.5","5.1","0.16","154.707","15.182","529.626","495.005"
"5","15","17","3","128","12","4.4","0.16","122.65","14.333","420.698","389.937"
"5","15","18","0","79","11.4","3.8","0.16","74.026","12.934","250.564","225.831"
"5","15","19","0","29","10.9","3.1","0.16","27.467","11.529","86.673","67.748"
"5","15","20","0","4","10.6","3.4","0.16","3.879","10.672","7.242","0"
"5","15","21","0","0","10.4","3.8","0.16","0","10.4","0","0"
"5","15","22","0","0","10.1","4.1","0.16","0","10.1","0","0"
"5","15","23","0","0","9.6","3.6","0.16","0","9.6","0","0"
"5","16","0","0","0","9.1","3.1","0.16","0","9.1","0","0"
"5","16","1","0","0","8.6","2.6","0.16","0","8.6","0","0"
"5","16","2","0","0","8.3","2.9","0.16","0","8.3","0","0"
"5","16","3","0","0","8","3.3","0.16","0","0","0","0"
"5","16","4","0","12","7.7","3.6","0.16","11.346","7.921","27.027","10.215"
"5","16","5","0","55","8.2","3.8","0.16","51.277","9.259","171.804","149.862"
"5","16","6","16","120","8.8","3.9","0.16","116.866","11.184","403.943","373.776"
"5","16","7","65","181","9.3","4.1","0.16","204.583","13.355","714.502","673.33"
"5","16","8","24","247","10.3","4.1","0.16","255.272","15.35","884.591","837.392"
"5","16","9","14","272","11.4","4.1","0.16","277.433","16.878","950.933","901.383"
"5","16","10","7","262","12.4","4.1","0.16","262.914","17.584","892.83","845.339"
"5","16","11","16","335","12.7","5","0.16","347.736","18.776","1181.179","1123.471"
"5","16","12","64","358","12.9","5.8","0.16","431.587","19.755","1469.777","1401.842"
"5","16","13","99","364","13.2","6.7","0.16","466.723","19.926","1594.877","1522.51"
"5","16","14","131","306","12.8","6.9","0.16","428.66","18.861","1476.31","1408.144"
"5","16","15","120","260","12.5","7","0.16","351.323","17.424","1218.401","1159.374"
"5","16","16","66","222","12.1","7.2","0.16","254.553","15.602","886.265","839.006"
"5","16","17","22","161","11.1","6.5","0.16","160.9","13.479","557.845","522.224"
"5","16","18","5","89","10","5.8","0.16","83.907","11.34","286.438","260.434"
"5","16","19","0","30","9","5.1","0.16","28.416","9.489","90.835","71.762"
"5","16","20","0","4","9","4.9","0.16","3.879","9.058","7.305","0"
"5","16","21","0","0","8.9","4.8","0.16","0","8.9","0","0"
"5","16","22","0","0","8.9","4.6","0.16","0","8.9","0","0"
"5","16","23","0","0","7.2","3.8","0.16","0","7.2","0","0"
"5","17","0","0","0","5.6","2.9","0.16","0","5.6","0","0"
"5","17","1","0","0","3.9","2.1","0.16","0","3.9","0","0"
"5","17","2","0","0","3.9","1.9","0.16","0","3.9","0","0"
"5","17","3","0","0","3.9","1.7","0.16","0","0","0","0"
"5","17","4","0","12","3.9","1.5","0.16","11.345","4.232","29.091","12.206"
"5","17","5","0","50","4.2","2","0.16","46.983","5.524","159.454","137.95"
"5","17","6","0","99","4.6","2.6","0.16","93.364","6.954","327.221","299.772"
"5","17","7","0","135","4.9","3.1","0.16","128.774","7.874","452.409","420.524"
"5","17","8","4","186","5.1","4","0.16","181.835","8.748","638.882","600.39"
"5","17","9","17","224","5.4","4.8","0.16","230.692","9.544","809.103","764.579"
"5","17","10","20","255","5.6","5.7","0.16","266.851","9.889","934.079","885.127"
"5","17","11","22","273","6.1","5.7","0.16","288.565","10.734","1006.385","954.871"
"5","17","12","22","277","6.5","5.7","0.16","293.021","11.205","1019.944","967.949"
"5","17","13","22","267","7","5.7","0.16","281.844","11.528","980.394","929.8"
"5","17","14","16","298","7.7","5.9","0.16","306.914","12.523","1068.796","1015.07"
"5","17","15","34","280","8.5","6","0.16","305.976","13.263","1069.6","1015.846"
"5","17","16","90","214","9.2","6.2","0.16","259.378","13.16","912.865","864.664"
"5","17","17","58","151","8.6","5","0.16","165.754","11.511","577.597","541.276"
"5","17","18","2","92","8","3.8","0.16","86.124","9.784","296.78","270.41"
"5","17","19","0","32","7.4","2.6","0.16","30.317","8.158","97.959","78.633"
"5","17","20","0","5","7","2.8","0.16","4.849","7.1","9.328","0"
"5","17","21","0","0","6.6","2.9","0.16","0","6.6","0","0"
"5","17","22","0","0","6.2","3.1","0.16","0","6.2","0","0"
"5","17","23","0","0","5.6","3.1","0.16","0","5.6","0","0"
"5","18","0","0","0","5","3.1","0.16","0","5","0","0"
"5","18","1","0","0","4.4","3.1","0.16","0","4.4","0","0"
"5","18","2","0","0","3.8","2.9","0.16","0","3.8","0","0"
"5","18","3","0","1","3.3","2.8","0.16","0.97","3.32","0","0"
"5","18","4","0","21","2.7","2.6","0.16","19.89","3.173","54.718","36.925"
"5","18","5","141","65","4.3","3.1","0.16","66.756","5.796","207.551","184.343"
"5","18","6","257","127","5.9","3.6","0.16","187.767","9.854","631.927","593.681"
"5","18","7","393","171","7.5","4.1","0.16","346.659","14.372","1223.298","1164.098"
"5","18","8","553","173","8.2","3.9","0.16","526.354","18.963","1852.942","1771.431"
"5","18","9","649","172","9","3.8","0.16","687.988","23.258","2375.201","2275.184"
"5","18","10","750","139","9.7","3.6","0.16","810.487","26.999","2750.675","2637.353"
"5","18","11","721","166","10.2","4.5","0.16","866.388","26.441","2935.04","2815.185"
"5","18","12","582","253","10.8","5.3","0.16","836.772","24.949","2841.512","2724.972"
"5","18","13","408","333","11.3","6.2","0.16","732.837","22.464","2507.519","2402.813"
"5","18","14","287","334","9.9","5.2","0.16","595.97","20.096","2057.868","1969.096"
"5","18","15","121","326","8.5","4.1","0.16","415.567","16.721","1447.593","1380.444"
"5","18","16","87","216","7.1","3.1","0.16","259.855","13.102","914.439","866.182"
"5","18","17","23","166","5.9","2.9","0.16","166.07","9.868","584.295","547.737"
"5","18","18","7","93","4.6","2.8","0.16","87.955","6.738","306.194","279.49"
"5","18","19","0","33","3.4","2.6","0.16","31.266","4.182","103.097","83.59"
"5","18","20","0","7","2.8","2.8","0.16","6.789","2.94","13.549","0"
"5","18","21","0","0","2.1","2.9","0.16","0","0","0","0"
"5","18","22","0","0","1.5","3.1","0.16","0","1.5","0","0"
"5","18","23","0","0","1.5","3.3","0.16","0","1.5","0","0"
"5","19","0","0","0","1.6","3.4","0.16","0","1.6","0","0"
"5","19","1","0","0","1.6","3.6","0.16","0","1.6","0","0"
"5","19","2","0","0","1.8","3.9","0.16","0","1.8","0","0"
"5","19","3","0","1","2","4.3","0.16","0.97","2.016","0","0"
"5","19","4","0","22","2.2","4.6","0.16","20.839","2.568","59.4","41.441"
"5","19","5","148","66","3.2","5","0.16","68.542","4.368","213.838","190.407"
"5","19","6","264","128","4.2","5.3","0.16","191.069","7.393","649.427","610.561"
"5","19","7","403","171","5.2","5.7","0.16","354.946","10.934","1269.349","1208.516"
"5","19","8","566","170","5.8","6.4","0.16","532.104","13.768","1909.332","1825.823"
"5","19","9","646","174","6.4","7","0.16","688.668","16.077","2440.331","2338.006"
"5","19","10","680","169","7","7.7","0.16","787.161","17.324","2765.056","2651.224"
"5","19","11","417","342","7.9","7.4","0.16","761.708","18.155","2644.94","2535.365"
"5","19","12","263","387","8.7","7","0.16","661.783","17.957","2290.992","2193.959"
"5","19","13","74","394","9.6","6.7","0.16","477.179","16.474","1649.04","1574.754"
"5","19","14","82","351","9.6","6.4","0.16","428.286","15.974","1486.339","1417.818"
"5","19","15","75","298","9.6","6","0.16","353.482","15.104","1232.965","1173.422"
"5","19","16","93","217","9.6","5.7","0.16","264.198","13.867","927.505","878.785"
"5","19","17","62","155","9.1","4.7","0.16","171.247","12.225","595.621","558.662"
"5","19","18","3","96","8.5","3.6","0.16","89.98","10.421","309.755","282.925"
"5","19","19","0","35","8","2.6","0.16","33.167","8.83","107.677","88.007"
"5","19","20","0","6","7.4","2.8","0.16","5.819","7.52","11.268","0"
"5","19","21","0","0","6.7","2.9","0.16","0","0","0","0"
"5","19","22","0","0","6.1","3.1","0.16","0","6.1","0","0"
"5","19","23","0","0","5.7","2.4","0.16","0","5.7","0","0"
"5","20","0","0","0","5.2","1.7","0.16","0","5.2","0","0"
"5","20","1","0","0","4.8","1","0.16","0","4.8","0","0"
"5","20","2","0","0","4.2","1.5","0.16","0","4.2","0","0"
"5","20","3","0","1","3.7","2.1","0.16","0.97","3.723","0","0"
"5","20","4","0","18","3.1","2.6","0.16","17.035","3.512","49.078","31.485"
"5","20","5","51","62","4.6","2.6","0.16","60.836","6.114","200.338","177.385"
"5","20","6","45","132","6","2.6","0.16","135.986","9.418","472.419","439.826"
"5","20","7","66","189","7.5","2.6","0.16","213.113","12.867","746.335","704.035"
"5","20","8","79","286","8.4","3.8","0.16","335.125","15.328","1170.985","1113.638"
"5","20","9","110","369","9.4","5","0.16","462.471","17.504","1603.029","1530.373"
"5","20","10","246","361","10.3","6.2","0.16","595.201","19.361","2054.363","1965.714"
"5","20","11","281","365","10.8","5.7","0.16","661.26","21.445","2262.225","2166.211"
"5","20","12","282","370","11.3","5.1","0.16","672.48","22.931","2286.78","2189.896"
"5","20","13","277","356","11.8","4.6","0.16","640.172","23.611","2174.074","2081.184"
"5","20","14","267","325","11.7","4.8","0.16","570.313","21.959","1953.964","1868.873"
"5","20","15","247","280","11.7","4.9","0.16","461.571","19.909","1598.184","1525.699"
"5","20","16","221","220","11.6","5.1","0.16","341.345","17.53","1194.112","1135.946"
"5","20","17","250","164","11.1","4.4","0.16","253.033","15.894","869.946","823.267"
"5","20","18","140","116","10.5","3.8","0.16","131.797","13.19","431.237","400.102"
"5","20","19","25","53","10","3.1","0.16","46.684","11.072","152.496","131.238"
"5","20","20","0","10","8.3","2.9","0.16","9.458","8.491","18.621","2.107"
"5","20","21","0","0","6.5","2.8","0.16","0","0","0","0"
"5","20","22","0","0","4.8","2.6","0.16","0","4.8","0","0"
"5","20","23","0","0","4.3","2.6","0.16","0","4.3","0","0"
"5","21","0","0","0","3.7","2.6","0.16","0","3.7","0","0"
"5","21","1","0","0","3.2","2.6","0.16","0","3.2","0","0"
"5","21","2","0","0","2.4","2.6","0.16","0","2.4","0","0"
"5","21","3","0","2","1.6","2.6","0.16","1.94","1.641","3.674","0"
"5","21","4","0","22","0.8","2.6","0.16","20.835","1.307","62.255","44.195"
"5","21","5","86","80","3.2","2.6","0.16","77.27","5.115","254.325","229.459"
"5","21","6","255","131","5.5","2.6","0.16","192.468","10.289","649.341","610.478"
"5","21","7","396","175","7.9","2.6","0.16","353.857","16.815","1238.626","1178.882"
"5","21","8","553","176","8.9","3.1","0.16","531.788","21.212","1855.521","1773.918"
"5","21","9","648","175","9.8","3.6","0.16","692.833","24.595","2378.624","2278.486"
"5","21","10","748","142","10.8","4.1","0.16","814.651","26.951","2763.702","2649.918"
"5","21","11","575","254","11.4","4.4","0.16","824.285","27.047","2777.495","2663.223"
"5","21","12","309","380","11.9","4.8","0.16","709.022","24.639","2396.366","2295.599"
"5","21","13","143","344","12.5","5.1","0.16","494.932","21.055","1687.354","1611.71"
"5","21","14","79","352","12.5","4.6","0.16","426.693","20.365","1456.005","1388.559"
"5","21","15","124","268","12.4","4.1","0.16","362.843","19.579","1247.861","1187.79"
"5","21","16","68","230","12.4","3.6","0.16","263.851","18.026","910.117","862.013"
"5","21","17","45","162","11.9","2.7","0.16","171.855","16.15","589.606","552.859"
"5","21","18","8","97","11.4","1.9","0.16","91.902","14.049","311.284","284.4"
