Month,Day,Hour,Beam Irradiance (W/m²),Diffuse Irradiance (W/m²),Ambient Temperature (°C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m²),Cell Temperature (°C),DC Array Output (W),AC System Output (W)
2,7,2,0.0,0.0,-21.8,0.0,0.6,0.0,-21.8,0.0,0.0
2,7,3,0.0,0.0,-22.1,0.0,0.6,0.0,-22.1,0.0,0.0
2,7,4,0.0,0.0,-22.0,0.0,0.6,0.0,-22.0,0.0,0.0
2,7,5,0.0,0.0,-22.3,0.0,0.6,0.0,-22.3,0.0,0.0
2,7,6,0.0,0.0,-22.5,0.0,0.6,0.0,-22.5,0.0,0.0
2,7,7,0.0,0.0,-22.5,0.0,0.6,0.0,-22.5,0.0,0.0
2,7,8,0.0,0.0,-22.4,0.0,0.6,0.0,-22.4,0.0,0.0
2,7,9,6.0,43.1,-22.6,0.0,0.6,38.51,-21.4,447.64,429.73
2,7,10,36.0,153.33,-22.7,0.0,0.6,114.69,-19.12,1324.0,1271.04
2,7,11,84.0,282.84,-22.6,0.0,0.6,108.04,-19.22,1247.61,1197.71
2,7,12,130.0,420.72,-22.4,0.0,0.6,165.45,-17.23,1899.04,1823.08
2,7,13,248.0,928.02,-22.7,0.0,0.6,328.92,-12.42,3719.99,3571.19
2,7,14,218.0,1186.83,-22.8,0.0,0.6,333.33,-12.38,3769.4,3618.62
2,7,15,70.0,892.3,-22.9,0.0,0.6,176.73,-17.38,2029.44,1948.27
2,7,16,66.0,0.0,-22.6,0.0,0.6,-0.08,-22.6,-0.93,-0.9
2,7,17,0.0,0.0,-22.4,0.0,0.6,0.0,-22.4,0.0,0.0
2,7,18,0.0,0.0,-21.7,0.0,0.6,0.0,-21.7,0.0,0.0
2,7,19,0.0,0.0,-22.2,0.0,0.6,0.0,-22.2,0.0,0.0
2,7,20,0.0,0.0,-22.8,0.0,0.6,0.0,-22.8,0.0,0.0
2,7,21,0.0,0.0,-22.9,0.0,0.6,0.0,-22.9,0.0,0.0
2,7,22,0.0,0.0,-22.8,0.0,0.6,0.0,-22.8,0.0,0.0
2,7,23,0.0,0.0,-22.9,0.0,0.6,0.0,-22.9,0.0,0.0
2,8,0,0.0,0.0,-22.8,0.0,0.6,0.0,-22.8,0.0,0.0
2,8,1,0.0,0.0,-22.9,0.0,0.6,0.0,-22.9,0.0,0.0
2,8,2,0.0,0.0,-23.0,0.0,0.6,0.0,-23.0,0.0,0.0
2,8,3,0.0,0.0,-22.9,0.0,0.6,0.0,-22.9,0.0,0.0
2,8,4,0.0,0.0,-22.7,0.0,0.6,0.0,-22.7,0.0,0.0
2,8,5,0.0,0.0,-22.4,0.0,0.6,0.0,-22.4,0.0,0.0
2,8,6,0.0,0.0,-22.9,0.0,0.6,0.0,-22.9,0.0,0.0
2,8,7,0.0,0.0,-23.1,0.0,0.6,0.0,-23.1,0.0,0.0
2,8,8,0.0,0.0,-23.3,0.0,0.6,0.0,-23.3,0.0,0.0
2,8,9,16.0,109.96,-23.3,0.0,0.6,70.89,-21.08,823.23,790.3
2,8,10,63.0,259.9,-22.8,0.0,0.6,86.28,-20.1,998.99,959.03
2,8,11,286.0,936.05,-22.8,0.0,0.6,365.05,-11.39,4115.45,3950.83
2,8,12,135.0,424.81,-23.1,0.0,0.6,170.59,-17.77,1961.26,1882.81
2,8,13,142.0,515.47,-22.8,0.0,0.6,186.6,-16.97,2140.11,2054.5
2,8,14,132.0,691.83,-22.3,0.0,0.6,198.47,-16.1,2270.2,2179.39
2,8,15,97.0,1151.41,-21.9,0.0,0.6,232.9,-14.62,2651.96,2545.88
2,8,16,42.0,0.0,-21.8,0.0,0.6,-0.04,-21.8,-0.47,-0.45
2,8,17,2.0,0.0,-21.7,0.0,0.6,-0.01,-21.7,-0.12,-0.11
2,8,18,0.0,0.0,-21.4,0.0,0.6,0.0,-21.4,0.0,0.0
2,8,19,0.0,0.0,-21.0,0.0,0.6,0.0,-21.0,0.0,0.0
2,8,20,0.0,0.0,-21.1,0.0,0.6,0.0,-21.1,0.0,0.0
2,8,21,0.0,0.0,-20.7,0.0,0.6,0.0,-20.7,0.0,0.0
2,8,22,0.0,0.0,-20.6,0.0,0.6,0.0,-20.6,0.0,0.0
2,8,23,0.0,0.0,-20.3,0.0,0.6,0.0,-20.3,0.0,0.0
2,9,0,0.0,0.0,-20.1,0.0,0.6,0.0,-20.1,0.0,0.0
2,9,1,0.0,0.0,-19.8,0.0,0.6,0.0,-19.8,0.0,0.0
2,9,2,0.0,0.0,-19.4,0.0,0.6,0.0,-19.4,0.0,0.0
2,9,3,0.0,0.0,-19.1,0.0,0.6,0.0,-19.1,0.0,0.0
2,9,4,0.0,0.0,-18.8,0.0,0.6,0.0,-18.8,0.0,0.0
2,9,5,0.0,0.0,-18.7,0.0,0.6,0.0,-18.7,0.0,0.0
2,9,6,0.0,0.0,-18.5,0.0,0.6,0.0,-18.5,0.0,0.0
2,9,7,0.0,0.0,-18.5,0.0,0.6,0.0,-18.5,0.0,0.0
2,9,8,0.0,0.0,-18.3,0.0,0.6,0.0,-18.3,0.0,0.0
2,9,9,38.0,250.01,-18.2,0.0,0.6,63.66,-16.21,728.42,699.28
2,9,10,116.0,463.58,-17.9,0.0,0.6,157.15,-12.99,1780.45,1709.24
2,9,11,196.0,623.54,-17.3,0.0,0.6,248.36,-9.54,2783.84,2672.49
2,9,12,250.0,764.94,-17.3,0.0,0.6,313.76,-7.5,3494.5,3354.72
2,9,13,258.0,908.68,-17.2,0.0,0.6,336.04,-6.7,3733.24,3583.91
2,9,14,229.0,1156.08,-16.9,0.0,0.6,338.85,-6.31,3759.83,3609.44
2,9,15,160.0,1774.55,-17.6,0.0,0.6,366.66,-6.14,4066.22,3903.57
2,9,16,72.0,0.0,-17.5,0.0,0.6,-0.06,-17.5,-0.69,-0.66
2,9,17,3.0,0.0,-17.6,0.0,0.6,-0.02,-17.6,-0.23,-0.22
2,9,18,0.0,0.0,-17.5,0.0,0.6,0.0,-17.5,0.0,0.0
2,9,19,0.0,0.0,-17.7,0.0,0.6,0.0,-17.7,0.0,0.0
2,9,20,0.0,0.0,-18.0,0.0,0.6,0.0,-18.0,0.0,0.0
2,9,21,0.0,0.0,-18.2,0.0,0.6,0.0,-18.2,0.0,0.0
2,9,22,0.0,0.0,-18.4,0.0,0.6,0.0,-18.4,0.0,0.0
2,9,23,0.0,0.0,-18.6,0.0,0.6,0.0,-18.6,0.0,0.0
2,10,0,0.0,0.0,-18.6,0.0,0.6,0.0,-18.6,0.0,0.0
2,10,1,0.0,0.0,-18.9,0.0,0.6,0.0,-18.9,0.0,0.0
2,10,2,0.0,0.0,-18.7,0.0,0.6,0.0,-18.7,0.0,0.0
2,10,3,0.0,0.0,-19.0,0.0,0.6,0.0,-19.0,0.0,0.0
2,10,4,0.0,0.0,-19.1,0.0,0.6,0.0,-19.1,0.0,0.0
2,10,5,0.0,0.0,-19.1,0.0,0.6,0.0,-19.1,0.0,0.0
2,10,6,0.0,0.0,-19.4,0.0,0.6,0.0,-19.4,0.0,0.0
2,10,7,0.0,0.0,-19.6,0.0,0.6,0.0,-19.6,0.0,0.0
2,10,8,0.0,0.0,-19.4,0.0,0.6,0.0,-19.4,0.0,0.0
2,10,9,37.0,233.19,-19.2,0.0,0.6,60.64,-17.3,696.18,668.33
2,10,10,128.0,495.58,-18.5,0.0,0.6,171.61,-13.14,1945.18,1867.37
2,10,11,214.0,661.76,-17.6,0.0,0.6,269.27,-9.19,3014.92,2894.33
2,10,12,266.0,791.43,-17.6,0.0,0.6,331.66,-7.24,3690.85,3543.21
2,10,13,268.0,915.95,-17.5,0.0,0.6,346.1,-6.68,3844.76,3690.97
2,10,14,69.0,335.71,-17.3,0.0,0.6,100.55,-14.16,1143.31,1097.58
2,10,15,82.0,852.32,-17.0,0.0,0.6,179.93,-11.38,2028.4,1947.27
2,10,16,48.0,0.0,-16.9,0.0,0.6,-0.03,-16.9,-0.34,-0.33
2,10,17,5.0,0.0,-16.8,0.0,0.6,-0.03,-16.8,-0.34,-0.33
2,10,18,0.0,0.0,-16.7,0.0,0.6,0.0,-16.7,0.0,0.0
2,10,19,0.0,0.0,-16.8,0.0,0.6,0.0,-16.8,0.0,0.0
2,10,20,0.0,0.0,-17.0,0.0,0.6,0.0,-17.0,0.0,0.0
2,10,21,0.0,0.0,-17.6,0.0,0.6,0.0,-17.6,0.0,0.0
2,10,22,0.0,0.0,-17.9,0.0,0.6,0.0,-17.9,0.0,0.0
2,10,23,0.0,0.0,-18.2,0.0,0.6,0.0,-18.2,0.0,0.0
2,11,0,0.0,0.0,-18.5,0.0,0.6,0.0,-18.5,0.0,0.0
2,11,1,0.0,0.0,-18.5,0.0,0.6,0.0,-18.5,0.0,0.0
2,11,2,0.0,0.0,-18.4,0.0,0.6,0.0,-18.4,0.0,0.0
2,11,3,0.0,0.0,-18.6,0.0,0.6,0.0,-18.6,0.0,0.0
2,11,4,0.0,0.0,-18.6,0.0,0.6,0.0,-18.6,0.0,0.0
2,11,5,0.0,0.0,-19.0,0.0,0.6,0.0,-19.0,0.0,0.0
2,11,6,0.0,0.0,-19.2,0.0,0.6,0.0,-19.2,0.0,0.0
2,11,7,0.0,0.0,-19.2,0.0,0.6,0.0,-19.2,0.0,0.0
2,11,8,0.0,0.0,-19.1,0.0,0.6,0.0,-19.1,0.0,0.0
2,11,9,39.0,235.59,-19.0,0.0,0.6,62.6,-17.04,718.11,689.39
2,11,10,53.0,198.82,-19.4,0.0,0.6,70.35,-17.2,807.41,775.11
2,11,11,210.0,631.24,-19.3,0.0,0.6,262.46,-11.1,2956.22,2837.97
2,11,12,261.0,755.14,-19.5,0.0,0.6,323.39,-9.39,3623.15,3478.22
2,11,13,272.0,902.24,-19.5,0.0,0.6,348.42,-8.61,3894.06,3738.3
2,11,14,242.0,1135.28,-19.3,0.0,0.6,347.55,-8.44,3882.27,3726.98
2,11,15,176.0,1719.1,-19.5,0.0,0.6,370.87,-7.91,4135.89,3970.45
2,11,16,73.0,0.0,-19.6,0.0,0.6,-0.03,-19.6,-0.35,-0.33
2,11,17,4.0,0.0,-19.6,0.0,0.6,-0.02,-19.6,-0.23,-0.22
2,11,18,0.0,0.0,-19.8,0.0,0.6,0.0,-19.8,0.0,0.0
2,11,19,0.0,0.0,-19.5,0.0,0.6,0.0,-19.5,0.0,0.0
2,11,20,0.0,0.0,-19.7,0.0,0.6,0.0,-19.7,0.0,0.0
2,11,21,0.0,0.0,-19.6,0.0,0.6,0.0,-19.6,0.0,0.0
2,11,22,0.0,0.0,-19.8,0.0,0.6,0.0,-19.8,0.0,0.0
2,11,23,0.0,0.0,-19.9,0.0,0.6,0.0,-19.9,0.0,0.0
2,12,0,0.0,0.0,-10.7,3.7,0.6,0.0,-10.7,0.0,0.0
2,12,1,0.0,0.0,-10.7,3.6,0.6,0.0,-10.7,0.0,0.0
2,12,2,0.0,0.0,-10.7,3.7,0.6,0.0,-10.7,0.0,0.0
2,12,3,0.0,0.0,-10.7,3.8,0.6,0.0,-10.7,0.0,0.0
2,12,4,0.0,0.0,-10.7,4.0,0.6,0.0,-10.7,0.0,0.0
2,12,5,0.0,0.0,-10.7,3.9,0.6,0.0,-10.7,0.0,0.0
2,12,6,0.0,0.0,-10.7,4.2,0.6,0.0,-10.7,0.0,0.0
2,12,7,0.0,0.0,-10.7,3.5,0.6,0.0,-10.7,0.0,0.0
2,12,8,0.0,0.0,-10.7,4.0,0.6,0.0,-10.7,0.0,0.0
2,12,9,19.0,110.08,-10.6,3.9,0.6,80.88,-8.57,903.83,867.68
2,12,10,65.0,236.28,-10.5,4.2,0.6,85.45,-8.39,954.36,916.19
2,12,11,93.0,271.74,-10.5,4.2,0.6,115.48,-7.65,1286.76,1235.29
2,12,12,113.0,317.94,-10.5,4.2,0.6,139.18,-7.06,1547.97,1486.05
2,12,13,117.0,376.72,-10.5,4.7,0.6,148.71,-6.94,1653.34,1587.21
2,12,14,110.0,497.83,-10.6,4.0,0.6,155.8,-6.7,1730.86,1661.63
2,12,15,58.0,533.69,-10.7,3.4,0.6,117.68,-7.65,1311.28,1258.83
2,12,16,27.0,0.0,-10.8,3.4,0.6,-0.01,-10.8,-0.11,-0.11
2,12,17,3.0,0.0,-10.8,3.8,0.6,-0.02,-10.8,-0.23,-0.22
2,12,18,0.0,0.0,-10.7,4.3,0.6,0.0,-10.7,0.0,0.0
2,12,19,0.0,0.0,-10.7,4.2,0.6,0.0,-10.7,0.0,0.0
2,12,20,0.0,0.0,-10.7,3.8,0.6,0.0,-10.7,0.0,0.0
2,12,21,0.0,0.0,-10.7,3.6,0.6,0.0,-10.7,0.0,0.0
2,12,22,0.0,0.0,-10.6,3.7,0.6,0.0,-10.6,0.0,0.0
2,12,23,0.0,0.0,-10.5,3.5,0.6,0.0,-10.5,0.0,0.0
2,13,0,0.0,0.0,-10.4,4.0,0.6,0.0,-10.4,0.0,0.0
2,13,1,0.0,0.0,-10.4,4.5,0.6,0.0,-10.4,0.0,0.0
2,13,2,0.0,0.0,-10.3,4.6,0.6,0.0,-10.3,0.0,0.0
2,13,3,0.0,0.0,-10.3,4.1,0.6,0.0,-10.3,0.0,0.0
2,13,4,0.0,0.0,-10.3,4.0,0.6,0.0,-10.3,0.0,0.0
2,13,5,0.0,0.0,-10.3,4.3,0.6,0.0,-10.3,0.0,0.0
2,13,6,0.0,0.0,-10.4,4.0,0.6,0.0,-10.4,0.0,0.0
2,13,7,0.0,0.0,-10.5,4.5,0.6,0.0,-10.5,0.0,0.0
2,13,8,0.0,0.0,-10.5,3.5,0.6,0.0,-10.5,0.0,0.0
2,13,9,11.0,61.15,-10.6,3.9,0.6,54.79,-9.22,613.52,588.98
2,13,10,32.0,112.73,-10.6,3.7,0.6,100.7,-8.04,1123.45,1078.51
2,13,11,46.0,130.66,-10.6,4.0,0.6,126.11,-7.45,1404.33,1348.16
2,13,12,55.0,150.5,-10.6,4.7,0.6,166.76,-6.61,1852.09,1778.01
2,13,13,53.0,165.68,-10.7,4.1,0.6,155.75,-6.83,1731.01,1661.77
2,13,14,23.0,100.47,-10.7,4.5,0.6,81.85,-8.72,915.1,878.5
2,13,15,9.0,78.19,-10.7,4.8,0.6,54.32,-9.41,608.62,584.28
2,13,16,6.0,0.0,-10.7,4.2,0.6,-0.0,-10.7,-0.0,-0.0
2,13,17,0.0,0.0,-10.7,4.2,0.6,0.0,-10.7,0.0,0.0
2,13,18,0.0,0.0,-10.7,3.9,0.6,0.0,-10.7,0.0,0.0
2,13,19,0.0,0.0,-10.7,5.0,0.6,0.0,-10.7,0.0,0.0
2,13,20,0.0,0.0,-10.7,4.7,0.6,0.0,-10.7,0.0,0.0
2,13,21,0.0,0.0,-10.8,4.7,0.6,0.0,-10.8,0.0,0.0
2,13,22,0.0,0.0,-10.8,4.5,0.6,0.0,-10.8,0.0,0.0
2,13,23,0.0,0.0,-10.8,4.2,0.6,0.0,-10.8,0.0,0.0
2,14,0,0.0,0.0,-10.7,4.7,0.6,0.0,-10.7,0.0,0.0
2,14,1,0.0,0.0,-10.5,4.8,0.6,0.0,-10.5,0.0,0.0
2,14,2,0.0,0.0,-10.4,4.3,0.6,0.0,-10.4,0.0,0.0
2,14,3,0.0,0.0,-10.2,3.9,0.6,0.0,-10.2,0.0,0.0
2,14,4,0.0,0.0,-10.1,3.8,0.6,0.0,-10.1,0.0,0.0
2,14,5,0.0,0.0,-9.9,4.7,0.6,0.0,-9.9,0.0,0.0
2,14,6,0.0,0.0,-9.8,4.9,0.6,0.0,-9.8,0.0,0.0
2,14,7,0.0,0.0,-9.7,4.5,0.6,0.0,-9.7,0.0,0.0
2,14,8,0.0,0.0,-9.6,4.2,0.6,0.0,-9.6,0.0,0.0
2,14,9,11.0,58.71,-9.4,4.1,0.6,54.61,-8.04,609.25,584.88
2,14,10,33.0,112.68,-9.3,4.6,0.6,103.09,-6.82,1145.71,1099.88
2,14,11,51.0,140.83,-9.1,4.0,0.6,162.79,-5.03,1799.0,1727.04
2,14,12,134.0,356.62,-8.9,4.1,0.6,163.2,-4.85,1802.5,1730.4
2,14,13,89.0,270.15,-8.7,4.3,0.6,111.49,-5.97,1235.75,1186.32
2,14,14,71.0,299.47,-8.6,4.2,0.6,97.99,-6.18,1086.84,1043.36
2,14,15,64.0,526.06,-8.4,4.3,0.6,121.26,-5.43,1341.75,1288.08
2,14,16,36.0,9129.09,-8.2,4.8,0.6,1354.37,23.97,13592.53,13048.82
2,14,17,4.0,0.0,-8.0,4.5,0.6,-0.02,-8.0,-0.22,-0.21
2,14,18,0.0,0.0,-7.7,5.0,0.6,0.0,-7.7,0.0,0.0
2,14,19,0.0,0.0,-7.5,4.3,0.6,0.0,-7.5,0.0,0.0
2,14,20,0.0,0.0,-7.4,4.5,0.6,0.0,-7.4,0.0,0.0
2,14,21,0.0,0.0,-7.2,3.9,0.6,0.0,-7.2,0.0,0.0
2,14,22,0.0,0.0,-7.0,4.1,0.6,0.0,-7.0,0.0,0.0
2,14,23,0.0,0.0,-6.8,4.1,0.6,0.0,-6.8,0.0,0.0
2,15,0,0.0,0.0,-6.6,4.2,0.6,0.0,-6.6,0.0,0.0
2,15,1,0.0,0.0,-6.5,4.8,0.6,0.0,-6.5,0.0,0.0
2,15,2,0.0,0.0,-6.2,4.9,0.6,0.0,-6.2,0.0,0.0
2,15,3,0.0,0.0,-6.1,4.8,0.6,0.0,-6.1,0.0,0.0
2,15,4,0.0,0.0,-5.9,5.5,0.6,0.0,-5.9,0.0,0.0
2,15,5,0.0,0.0,-5.6,5.3,0.6,0.0,-5.6,0.0,0.0
2,15,6,0.0,0.0,-5.5,5.3,0.6,0.0,-5.5,0.0,0.0
2,15,7,0.0,0.0,-5.4,7.3,0.6,0.0,-5.4,0.0,0.0
2,15,8,0.0,0.0,-5.3,5.7,0.6,0.0,-5.3,0.0,0.0
2,15,9,11.0,56.4,-5.2,6.8,0.6,54.3,-4.08,598.27,574.34
2,15,10,48.0,158.88,-5.1,5.8,0.6,147.1,-1.84,1609.19,1544.82
2,15,11,38.0,102.01,-4.9,5.3,0.6,115.9,-2.24,1269.5,1218.72
2,15,12,41.0,106.13,-4.9,5.8,0.6,121.61,-2.2,1331.87,1278.6
2,15,13,55.0,162.13,-4.7,5.6,0.6,157.61,-1.15,1720.35,1651.54
2,15,14,48.0,195.59,-4.6,6.0,0.6,65.46,-3.17,719.14,690.37
2,15,15,37.0,288.29,-4.6,5.6,0.6,67.96,-3.07,746.37,716.51
2,15,16,18.0,1968.81,-4.5,5.0,0.6,298.34,2.49,3218.45,3089.71
2,15,17,2.0,0.0,-4.5,5.0,0.6,-0.01,-4.5,-0.11,-0.11
2,15,18,0.0,0.0,-4.4,5.3,0.6,0.0,-4.4,0.0,0.0
2,15,19,0.0,0.0,-4.3,6.7,0.6,0.0,-4.3,0.0,0.0
2,15,20,0.0,0.0,-4.3,5.7,0.6,0.0,-4.3,0.0,0.0
2,15,21,0.0,0.0,-4.3,6.2,0.6,0.0,-4.3,0.0,0.0
2,15,22,0.0,0.0,-4.2,6.4,0.6,0.0,-4.2,0.0,0.0
2,15,23,0.0,0.0,-4.2,6.5,0.6,0.0,-4.2,0.0,0.0
2,16,0,0.0,0.0,-4.2,5.8,0.6,0.0,-4.2,0.0,0.0
2,16,1,0.0,0.0,-4.2,5.7,0.6,0.0,-4.2,0.0,0.0
2,16,2,0.0,0.0,-4.2,6.6,0.6,0.0,-4.2,0.0,0.0
2,16,3,0.0,0.0,-4.2,6.3,0.6,0.0,-4.2,0.0,0.0
2,16,4,0.0,0.0,-4.1,5.6,0.6,0.0,-4.1,0.0,0.0
2,16,5,0.0,0.0,-4.1,6.4,0.6,0.0,-4.1,0.0,0.0
2,16,6,0.0,0.0,-4.1,6.8,0.6,0.0,-4.1,0.0,0.0
2,16,7,0.0,0.0,-4.1,6.6,0.6,0.0,-4.1,0.0,0.0
2,16,8,0.0,0.0,-4.1,6.2,0.6,0.0,-4.1,0.0,0.0
2,16,9,5.0,24.64,-4.1,6.7,0.6,28.51,-3.51,313.55,301.01
2,16,10,13.0,41.72,-4.1,6.2,0.6,53.7,-2.94,589.51,565.93
2,16,11,27.0,70.47,-4.2,6.0,0.6,91.42,-2.2,1001.23,961.18
2,16,12,18.0,45.32,-4.3,6.4,0.6,65.05,-2.92,714.07,685.5
2,16,13,33.0,94.49,-4.3,6.3,0.6,106.03,-2.03,1160.61,1114.19
2,16,14,21.0,82.7,-4.2,6.8,0.6,80.07,-2.55,877.91,842.79
2,16,15,12.0,88.78,-4.4,6.3,0.6,63.67,-3.04,699.19,671.22
2,16,16,7.0,484.95,-4.3,7.2,0.6,75.08,-2.8,823.85,790.9
2,16,17,0.0,0.0,-4.4,7.3,0.6,0.0,-4.4,0.0,0.0
2,16,18,0.0,0.0,-4.5,7.3,0.6,0.0,-4.5,0.0,0.0
2,16,19,0.0,0.0,-4.6,6.7,0.6,0.0,-4.6,0.0,0.0
2,16,20,0.0,0.0,-4.8,6.5,0.6,0.0,-4.8,0.0,0.0
2,16,21,0.0,0.0,-4.9,6.5,0.6,0.0,-4.9,0.0,0.0
2,16,22,0.0,0.0,-5.1,7.1,0.6,0.0,-5.1,0.0,0.0
2,16,23,0.0,0.0,-5.3,6.7,0.6,0.0,-5.3,0.0,0.0
2,17,0,0.0,0.0,-5.5,5.7,0.6,0.0,-5.5,0.0,0.0
2,17,1,0.0,0.0,-5.7,5.7,0.6,0.0,-5.7,0.0,0.0
2,17,2,0.0,0.0,-5.7,6.0,0.6,0.0,-5.7,0.0,0.0
2,17,3,0.0,0.0,-5.7,6.2,0.6,0.0,-5.7,0.0,0.0
2,17,4,0.0,0.0,-5.8,5.5,0.6,0.0,-5.8,0.0,0.0
2,17,5,0.0,0.0,-5.9,5.8,0.6,0.0,-5.9,0.0,0.0
2,17,6,0.0,0.0,-6.0,5.4,0.6,0.0,-6.0,0.0,0.0
2,17,7,0.0,0.0,-6.0,6.5,0.6,0.0,-6.0,0.0,0.0
2,17,8,0.0,0.0,-6.0,6.8,0.6,0.0,-6.0,0.0,0.0
2,17,9,29.0,137.43,-6.1,7.0,0.6,103.35,-4.0,1138.4,1092.86
2,17,10,126.0,392.05,-6.2,6.3,0.6,158.78,-2.8,1742.29,1672.6
2,17,11,62.0,157.34,-6.1,6.5,0.6,179.47,-2.31,1966.25,1887.6
2,17,12,101.0,247.39,-6.3,6.2,0.6,121.2,-3.69,1333.7,1280.35
2,17,13,92.0,255.92,-6.2,7.0,0.6,113.04,-3.9,1244.74,1194.95
2,17,14,165.0,628.3,-6.2,6.3,0.6,220.04,-1.49,2404.41,2308.23
2,17,15,60.0,422.21,-6.1,6.5,0.6,104.14,-3.9,1146.74,1100.87
2,17,16,36.0,1816.38,-6.2,7.0,0.6,287.36,-0.36,3128.66,3003.51
2,17,17,6.0,0.0,-6.1,6.8,0.6,-0.02,-6.1,-0.22,-0.21
2,17,18,0.0,0.0,-6.1,6.7,0.6,0.0,-6.1,0.0,0.0
2,17,19,0.0,0.0,-6.1,6.3,0.6,0.0,-6.1,0.0,0.0
2,17,20,0.0,0.0,-5.9,5.6,0.6,0.0,-5.9,0.0,0.0
2,17,21,0.0,0.0,-5.8,4.9,0.6,0.0,-5.8,0.0,0.0
2,17,22,0.0,0.0,-5.8,5.2,0.6,0.0,-5.8,0.0,0.0
2,17,23,0.0,0.0,-5.5,5.9,0.6,0.0,-5.5,0.0,0.0
2,18,0,0.0,0.0,-5.4,6.1,0.6,0.0,-5.4,0.0,0.0
2,18,1,0.0,0.0,-5.4,6.6,0.6,0.0,-5.4,0.0,0.0
2,18,2,0.0,0.0,-5.4,6.2,0.6,0.0,-5.4,0.0,0.0
2,18,3,0.0,0.0,-5.3,6.4,0.6,0.0,-5.3,0.0,0.0
2,18,4,0.0,0.0,-5.1,6.5,0.6,0.0,-5.1,0.0,0.0
2,18,5,0.0,0.0,-4.8,6.8,0.6,0.0,-4.8,0.0,0.0
2,18,6,0.0,0.0,-4.7,7.2,0.6,0.0,-4.7,0.0,0.0
2,18,7,0.0,0.0,-4.5,7.5,0.6,0.0,-4.5,0.0,0.0
2,18,8,1.0,10.63,-4.4,8.4,0.6,10.84,-4.2,119.48,114.7
2,18,9,72.0,328.27,-4.3,8.9,0.6,102.26,-2.53,1121.13,1076.29
2,18,10,174.0,525.03,-4.3,8.1,0.6,217.66,-0.25,2368.96,2274.2
2,18,11,263.0,648.97,-4.2,8.3,0.6,315.98,1.58,3418.81,3282.06
2,18,12,310.0,738.72,-4.3,7.0,0.6,370.33,3.22,3985.6,3826.18
2,18,13,323.0,873.02,-4.2,8.2,0.6,394.58,3.08,4248.52,4078.58
2,18,14,292.0,1075.55,-4.3,7.7,0.6,385.41,3.11,4149.38,3983.41
2,18,15,223.0,1494.73,-4.4,7.5,0.6,377.19,2.97,4062.73,3900.22
2,18,16,125.0,4941.04,-4.4,7.2,0.6,798.97,11.58,8364.98,8030.38
2,18,17,11.0,0.0,-4.6,7.4,0.6,-0.04,-4.6,-0.44,-0.42
2,18,18,0.0,0.0,-4.6,7.3,0.6,0.0,-4.6,0.0,0.0
2,18,19,0.0,0.0,-4.6,7.5,0.6,0.0,-4.6,0.0,0.0
2,18,20,0.0,0.0,-4.6,6.7,0.6,0.0,-4.6,0.0,0.0
2,18,21,0.0,0.0,-4.4,6.5,0.6,0.0,-4.4,0.0,0.0
2,18,22,0.0,0.0,-4.4,6.8,0.6,0.0,-4.4,0.0,0.0
2,18,23,0.0,0.0,-4.4,6.5,0.6,0.0,-4.4,0.0,0.0
2,19,0,0.0,0.0,-4.3,6.1,0.6,0.0,-4.3,0.0,0.0
2,19,1,0.0,0.0,-4.1,5.9,0.6,0.0,-4.1,0.0,0.0
2,19,2,0.0,0.0,-3.9,6.7,0.6,0.0,-3.9,0.0,0.0
2,19,3,0.0,0.0,-3.9,6.9,0.6,0.0,-3.9,0.0,0.0
2,19,4,0.0,0.0,-3.8,6.3,0.6,0.0,-3.8,0.0,0.0
2,19,5,0.0,0.0,-3.4,7.5,0.6,0.0,-3.4,0.0,0.0
2,19,6,0.0,0.0,-3.2,8.3,0.6,0.0,-3.2,0.0,0.0
2,19,7,0.0,0.0,-3.2,8.0,0.6,0.0,-3.2,0.0,0.0
2,19,8,2.0,19.84,-3.2,9.2,0.6,18.98,-2.88,208.32,199.99
2,19,9,41.0,179.93,-3.0,9.4,0.6,57.4,-2.05,628.34,603.21
2,19,10,84.0,245.83,-3.2,7.7,0.6,104.35,-1.19,1139.15,1093.59
2,19,11,61.0,146.37,-3.1,8.0,0.6,184.2,0.35,2000.92,1920.88
2,19,12,94.0,217.94,-3.1,8.6,0.6,210.57,0.65,2285.16,2193.75
2,19,13,87.0,228.52,-3.1,8.6,0.6,105.69,-1.22,1153.89,1107.74
2,19,14,75.0,267.33,-3.1,8.0,0.6,98.02,-1.26,1070.29,1027.48
2,19,15,36.0,230.17,-3.0,7.2,0.6,59.43,-1.81,650.07,624.06
2,19,16,25.0,809.82,-3.1,9.4,0.6,133.87,-0.88,1459.96,1401.56
2,19,17,6.0,0.0,-3.2,8.9,0.6,-0.02,-3.2,-0.22,-0.21
2,19,18,0.0,0.0,-3.1,8.4,0.6,0.0,-3.1,0.0,0.0
2,19,19,0.0,0.0,-3.0,8.0,0.6,0.0,-3.0,0.0,0.0
2,19,20,0.0,0.0,-3.0,8.0,0.6,0.0,-3.0,0.0,0.0
2,19,21,0.0,0.0,-3.0,7.1,0.6,0.0,-3.0,0.0,0.0
2,19,22,0.0,0.0,-3.0,7.2,0.6,0.0,-3.0,0.0,0.0
2,19,23,0.0,0.0,-2.9,7.4,0.6,0.0,-2.9,0.0,0.0
2,20,0,0.0,0.0,-2.8,7.4,0.6,0.0,-2.8,0.0,0.0
